"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";11.01.2022 10:54:27;4.000;1,287.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 10л с дыш.кр";25.07.2022 15:03:53;2.000;713.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 5кг";25.07.2022 15:03:53;5.000;966.00
"Регулятор PH-минус ""Aqualeon"" гранулы (ведро 4кг)";26.07.2022 10:55:48;2.000;2,116.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";26.07.2022 10:55:48;1.000;2,400.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";26.07.2022 12:52:09;80.000;258.00
"Регулятор PH-минус ""Aqualeon"" гранулы (ведро 1кг)";26.07.2022 12:52:09;6.000;492.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";01.08.2022 11:07:35;3.000;1,680.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";01.08.2022 14:46:42;96.000;258.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";01.08.2022 14:46:42;20.000;2,657.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";01.08.2022 14:46:42;8.000;3,966.00
"БСХ гр 05 Дез. ср-во ""Aqualeon"" быстрый хлор гранулы (банка 0,5кг)";04.08.2022 13:41:15;12.000;407.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";04.08.2022 13:41:15;6.000;1,421.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 5кг";04.08.2022 13:41:15;7.000;966.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";04.08.2022 13:41:15;7.000;3,966.00
"Дез. ср-во ""Aqualeon"" быстрый хлор гранулы (ведро 5кг)";04.08.2022 13:41:15;1.000;3,016.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";04.08.2022 13:41:15;4.000;2,657.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 30кг";05.08.2022 13:58:40;1.000;3,357.00
Песок кварцевый (0,63-1,0 мм) 25кг в мешках;09.08.2022 9:51:14;13.000;600.00
Таблетки DPD 1 (Р) блистер;09.08.2022 9:51:14;10.000;105.00
Таблетки pH (Р) блистер;09.08.2022 9:51:14;10.000;105.00
"PH-минус ""Aqualeon"" жидкий 30л";09.08.2022 9:51:14;1.000;2,340.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";09.08.2022 11:28:54;96.000;258.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";09.08.2022 11:28:54;10.000;3,966.00
"PH-минус ""Aqualeon"" жидкий 12кг";11.08.2022 12:45:56;2.000;775.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";11.08.2022 12:45:56;32.000;258.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (20г) ведро 4кг";11.08.2022 12:45:56;2.000;3,368.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";11.08.2022 12:45:56;2.000;2,657.00
"БСХ Дез. ср-во ""Aqualeon"" быстрый хлор гранулы (ведро 1кг)";11.08.2022 12:45:56;8.000;639.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";11.08.2022 12:45:56;5.000;3,966.00
"Регулятор PH-минус ""Aqualeon"" гранулы (ведро 1кг)";11.08.2022 12:45:56;6.000;492.00
"Регулятор РН-плюс ""Aqualeon"" гранулы (ведро 1кг)";11.08.2022 12:45:56;2.000;205.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (20г) банка 0,5кг";11.08.2022 12:45:56;12.000;508.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) 0,5кг";11.08.2022 12:45:56;12.000;450.00
Песок кварцевый (0,8-2,0 мм) 25кг в мешках;12.08.2022 11:26:09;10.000;300.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";12.08.2022 14:59:17;8.000;1,680.00
"PH-минус ""Aqualeon"" жидкий 30л";12.08.2022 14:59:17;4.000;1,820.00
"Коагулянт ""Aqualeon"" (25г) ведро 1,5 кг";12.08.2022 16:45:36;2.000;1,036.00
"БСХ Дез. ср-во ""Aqualeon"" быстрый хлор гранулы (ведро 1кг)";12.08.2022 16:45:36;12.000;670.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 1кг";12.08.2022 16:45:36;12.000;930.00
"Альгицид непенящийся ""Aqualeon"" 1кг";12.08.2022 16:45:36;22.000;231.00
Песок кварцевый (0,8-2,0 мм) 25кг в мешках;12.08.2022 16:45:36;4.000;300.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";12.08.2022 16:45:36;1.000;2,786.00
"Очиститель Ватерлинии ""Aqualeon"" СПРЕЙ (щелочной) 0,75кг";12.08.2022 16:45:36;3.000;293.00
"Кальций Стоп ""Aqualeon"" 1кг";12.08.2022 16:45:36;1.000;494.00
"Коагулянт ""Aqualeon"" жидкий 1л";12.08.2022 16:45:36;6.000;195.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";12.08.2022 16:45:36;3.000;1,490.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 5кг";12.08.2022 16:45:36;5.000;1,013.00
"Коагулянт ""Aqualeon"" жидкий 1л";15.08.2022 11:47:51;32.000;195.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";15.08.2022 11:47:51;32.000;292.50
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";16.08.2022 11:30:55;64.000;258.00
"Очиститель Ватерлинии ""Aqualeon"" СПРЕЙ (щелочной) 0,75кг";16.08.2022 11:30:55;3.000;279.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";16.08.2022 11:30:55;6.000;3,966.00
Песок кварцевый (0,63-1,0 мм) 25кг в мешках;19.08.2022 11:10:09;12.000;300.00
Песок кварцевый (0,8-2,0 мм) 25кг в мешках;19.08.2022 11:10:09;13.000;300.00
"PH-минус ""Aqualeon"" жидкий 30л";22.08.2022 12:15:14;1.000;1,789.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";22.08.2022 12:15:14;4.000;1,677.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";22.08.2022 12:41:37;2.000;2,657.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 1кг";22.08.2022 12:41:37;48.000;258.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";22.08.2022 12:41:37;6.000;3,966.00
"PH-минус ""Aqualeon"" жидкий 30л";24.08.2022 11:11:39;1.000;2,600.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";24.08.2022 11:11:39;5.000;2,400.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";24.08.2022 12:52:19;10.000;1,680.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";25.08.2022 13:25:42;2.000;1,495.00
"PH-минус ""Aqualeon"" жидкий 30л";25.08.2022 13:25:42;3.000;1,789.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";25.08.2022 13:25:42;5.000;1,677.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 1,5 кг";26.08.2022 9:02:47;2.000;1,234.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (20г) банка 0,5кг";26.08.2022 9:02:47;6.000;533.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (20г) ведро 4кг";26.08.2022 9:02:47;1.000;3,531.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (20г) ведро 1,5кг";26.08.2022 9:02:47;6.000;1,394.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 1кг";26.08.2022 9:02:47;3.000;930.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";03.09.2022 15:54:49;8.000;1,677.00
"Коагулянт ""Aqualeon"" жидкий 30л";05.09.2022 14:00:21;1.000;2,221.80
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";05.09.2022 14:00:21;10.000;1,680.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 5кг";07.09.2022 13:05:34;1.000;1,600.00
Таблетки pH (Р) блистер;07.09.2022 13:05:34;10.000;150.00
Таблетки DPD 1 (Р) блистер;07.09.2022 13:05:34;10.000;150.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (20г) ведро 1,5кг";07.09.2022 13:05:34;1.000;2,150.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";07.09.2022 13:05:34;1.000;4,300.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";13.09.2022 12:01:09;10.000;1,680.00
"PH-минус ""Aqualeon"" жидкий 30л";13.09.2022 12:01:09;3.000;1,820.00
Таблетки DPD 1 (Р) блистер;13.09.2022 12:01:09;10.000;95.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";15.09.2022 13:27:17;10.000;1,680.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";19.09.2022 11:14:10;5.000;1,677.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";26.09.2022 13:21:11;6.000;1,680.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";26.09.2022 13:21:11;2.000;1,421.00
"PH-минус ""Aqualeon"" жидкий 30л";26.09.2022 13:21:11;3.000;1,820.00
"Дез. ср-во ""Aqualeon"" быстрый хлор гранулы (ведро 5кг)";28.09.2022 12:11:19;2.000;4,900.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";28.09.2022 14:01:08;2.000;1,680.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";10.10.2022 12:27:36;24.000;1,680.00
"Коагулянт ""Aqualeon"" жидкий 30л";10.10.2022 12:27:36;2.000;2,221.80
ПУЛТЕСТЕР ХЛОР/pH;10.10.2022 12:45:27;1.000;1,800.00
Таблетки DPD 1 (Р) блистер;10.10.2022 12:45:27;20.000;130.00
Таблетки pH (Р) блистер;10.10.2022 12:45:27;20.000;130.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";12.10.2022 13:16:29;3.000;2,400.00
"PH-минус ""Aqualeon"" жидкий 30л";12.10.2022 13:16:29;1.000;2,600.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";12.10.2022 13:16:29;3.000;2,300.00
Средство для зимней консервации, 5л;12.10.2022 13:16:29;2.000;5,800.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";14.10.2022 11:50:46;3.000;3,966.00
"Регулятор PH-минус ""Aqualeon"" гранулы (ведро 1кг)";14.10.2022 11:50:46;6.000;492.00
"Дез. ср-во ""Aqualeon"" быстрый стаб. хлор в таб. (20г) ведро 4 кг";14.10.2022 11:50:46;3.000;2,657.00
"Ниппель ПВХ D63/50-1 1/2"" (Испания)";20.10.2022 10:59:48;16.000;180.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";21.10.2022 10:20:24;10.000;1,680.00
"Соль таблетированная ""Универсальная"", мешок 25 кг (Беларусь)";04.11.2022 11:10:13;1.000;590.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";04.11.2022 11:10:13;2.000;1,421.00
"PH-минус ""Aqualeon"" жидкий 30л";04.11.2022 11:10:13;4.000;1,820.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";04.11.2022 11:10:13;8.000;1,680.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";09.11.2022 12:03:29;4.000;1,680.00
Таблетки DPD 1 (Р) блистер;09.11.2022 14:00:59;50.000;130.00
Таблетки pH (Р) блистер;09.11.2022 14:00:59;50.000;130.00
"Дез. ср-во ""Aqualeon"" медлен.стаб.хлор компл.действия таб (200г) ведро 5кг";22.11.2022 12:19:45;1.000;4,600.00
Дозатор Kokido K619BU/оранжевый 2в1 (с термометром);22.11.2022 12:19:45;1.000;690.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";23.11.2022 11:50:37;15.000;1,680.00
Кольцо переходное ПВХ 40-32;25.11.2022 11:14:51;8.000;56.00
Муфта ПВХ D 32;25.11.2022 11:14:51;3.000;60.00
Муфта ПВХ D 40;25.11.2022 11:14:51;2.000;90.00
Кольцо переходное ПВХ 40-25;25.11.2022 11:14:51;4.000;56.00
"Втулка с внутренней резьбой ПВХ 32-1""";25.11.2022 11:14:51;2.000;118.00
Заглушка ПВХ 32;25.11.2022 11:14:51;3.000;58.00
"Ниппель ПВХ D32/25-3/4""";25.11.2022 11:14:51;3.000;64.00
Кольцо переходное ПВХ 32-20;25.11.2022 11:14:51;10.000;45.00
"Втулка с внутренней резьбой ПВХ 50-1 1/2""";25.11.2022 11:14:51;7.000;225.00
"Ниппель ПВХ D63/50-1 1/2"" (Испания)";25.11.2022 11:14:51;2.000;180.00
Тройник ПВХ D50x90 (Испания);25.11.2022 11:14:51;1.000;240.00
Кольцо переходное ПВХ 50-32;25.11.2022 11:14:51;2.000;72.00
Кольцо переходное ПВХ 25-20;25.11.2022 11:14:51;4.000;42.00
Кольцо переходное ПВХ 50-40;25.11.2022 11:14:51;2.000;72.00
Кольцо переходное ПВХ 32-25;25.11.2022 11:14:51;2.000;42.00
Кольцо переходное ПВХ 25-20;25.11.2022 11:14:51;2.000;42.00
Кольцо переходное ПВХ 50-25;25.11.2022 11:14:51;4.000;72.00
Кольцо переходное ПВХ 50-40;25.11.2022 11:14:51;1.000;72.00
Заглушка ПВХ 40;25.11.2022 11:14:51;2.000;91.00
Угольник ПВХ 50*90 (Испания);25.11.2022 11:14:51;4.000;140.00
"Ниппель ПВХ D40/32-1""";25.11.2022 11:14:51;2.000;100.00
Кольцо переходное ПВХ 50-20;25.11.2022 11:14:51;2.000;72.00
Труба д.40х1.9 мм 10 Бар НПВХ клеевая с раструбом;25.11.2022 11:14:51;3.000;130.00
Кран шаровый ПВХ D32 (Испания);25.11.2022 11:14:51;6.000;1,090.00
Кран шаровый ПВХ D63 (Испания);25.11.2022 11:14:51;1.000;2,300.00
Бахрома 3м уличная мерцающая IP65 d=3,3мм 80л зеленый провод белая;28.11.2022 14:01:38;2.000;1,500.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";29.11.2022 13:27:31;5.000;1,680.00
Кольцо переходное ПВХ 110-50;29.11.2022 15:45:14;1.000;498.00
Кольцо переходное ПВХ 200-110;29.11.2022 15:45:14;2.000;3,399.00
Кольцо переходное ПВХ 40-32;29.11.2022 15:45:51;6.000;67.20
Кольцо переходное ПВХ 50-20;29.11.2022 15:45:51;2.000;86.40
"Втулка с внутренней резьбой ПВХ 32-1""";29.11.2022 15:45:51;4.000;129.80
"Ниппель ПВХ D25/20-1/2""";29.11.2022 15:45:51;1.000;63.80
"Втулка с внутренней резьбой ПВХ 63/50-2""";29.11.2022 15:45:51;8.000;449.00
"Ниппель ПВХ D50/40-1 1/4"" (Испания)";29.11.2022 15:45:51;5.000;163.00
Кольцо переходное ПВХ 63-50;29.11.2022 15:45:51;2.000;120.00
Труба д.40х1.9 мм 10 Бар НПВХ клеевая с раструбом;30.11.2022 14:53:00;24.000;250.00
Кольцо переходное ПВХ 32-20;01.12.2022 13:55:21;2.000;45.00
Угольник ПВХ 40*90;01.12.2022 13:55:21;6.000;135.00
Кольцо переходное ПВХ 32-25;01.12.2022 13:55:21;10.000;42.00
Муфта разборная ПВХ D63;01.12.2022 13:55:21;2.000;820.00
Труба д.63х3.0 мм 10 Бар НПВХ клеевая с раструбом;01.12.2022 13:55:21;3.000;378.00
Кольцо переходное ПВХ 40-32;01.12.2022 13:55:21;2.000;56.00
Песок кварцевый (0,63-1,0 мм) 25кг в мешках;02.12.2022 10:23:06;10.000;300.00
Песок кварцевый (0,8-2,0 мм) 25кг в мешках;02.12.2022 10:23:06;10.000;300.00
Тройник ПВХ D25x90 (Испания);02.12.2022 14:35:53;5.000;75.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";05.12.2022 11:15:28;5.000;1,680.00
Клей для труб из ПВХ Tangit PVC-U, 1кг ( с кистью);08.12.2022 14:43:10;1.000;2,650.00
Обезжириватель (очиститель) Tangit, 1 л;08.12.2022 14:43:10;1.000;1,392.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";14.12.2022 10:13:53;24.000;1,680.00
"PH-минус ""Aqualeon"" жидкий 30л";14.12.2022 10:13:53;5.000;1,820.00
"Коагулянт ""Aqualeon"" жидкий 30л";14.12.2022 10:13:53;2.000;2,222.00
Таблетки DPD 1 (Р) блистер;14.12.2022 10:13:53;50.000;130.00
Таблетки pH (Р) блистер;14.12.2022 10:13:53;50.000;130.00
"Муфта разборная ПВХ D32х1"" наружн резьба";14.12.2022 15:20:08;1.000;426.00
Труба гибкая ПВХ D32 белая;14.12.2022 15:20:08;1.000;415.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";22.12.2022 13:33:27;12.000;1,680.00
"PH-минус ""Aqualeon"" жидкий 30л";22.12.2022 13:33:27;6.000;1,820.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 10 кг";22.12.2022 13:33:27;3.000;1,421.00
"Соль таблетированная ""Универсальная"", мешок 25 кг (Беларусь)";22.12.2022 13:33:27;1.000;590.00
"PH-минус ""Aqualeon"" жидкий 30л";22.12.2022 13:44:45;2.000;1,790.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";22.12.2022 13:44:45;2.000;1,680.00
"Альгицид пролонгированного действия непенящийся ""Aqualeon"" 5кг";22.12.2022 13:44:45;1.000;1,040.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";22.12.2022 13:47:55;5.000;1,680.00
Угольник ПВХ 25*90 (Испания);23.12.2022 0:00:00;30.000;60.00
Угольник ПВХ 20*90 (Испания);23.12.2022 0:00:00;6.000;45.00
Угольник ПВХ 20*90 (Испания);23.12.2022 11:16:06;54.000;45.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";23.12.2022 13:13:50;9.000;1,680.00
Труба д.20х1.5 мм 16 Бар НПВХ клеевая с раструбом;23.12.2022 15:03:57;300.000;119.00
"Дезинфицирующее средство ""Aqualeon"" жидкое 30л с дыш.кр";26.12.2022 12:57:52;6.000;1,680.00
